	oob_score	n_estimators	min_weight_fraction_leaf	min_samples_split	min_samples_leaf	min_impurity_decrease	max_samples	max_leaf_nodes	max_features	max_depth	criterion	ccp_alpha	bootstrap	accuracy	average_precision	f1	precision	recall	roc_auc
8611	True	25	0.0	5	2	5.0		1000.0	sqrt	1000.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8612	False	10	1.0	2	5	5.0	0.1	200.0	log2		gini	0.1	False						
8613	True	10	5.0	10	5	5.0	0.25	10.0	log2		entropy	0.01	False						
8614	True	50	1.0	5	1	10.0	0.5	50.0	log2	10.0	entropy	1e-05	False						
8615	True	10	5.0	2	1	0.0	1.0	50.0	log2		gini	0.01	False						
8616	True	100	10.0	10	5	5.0		200.0	auto	1000.0	entropy	0.01	False						
8617	True	100	10.0	5	2	0.5	0.5		log2	10.0	gini	0.1	False						
8618	False	100	0.0	2	2	10.0	0.1	100.0	log2	10.0	entropy	1.0	False						
8619	False	10	1.0	10	1	5.0	0.25	10.0	log2	10.0	entropy	0.0	True						
8620	True	75	5.0	10	1	0.0	0.5	1000.0	log2		entropy	0.001	True						
8621	True	25	0.0	10	5	0.5	0.9	1000.0	sqrt	1000.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8622	False	10	0.0	2	2	1.0	0.25	50.0	auto	100.0	gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8623	False	50	5.0	2	1	5.0	0.1	50.0	log2	1000.0	gini	0.0001	True						
8624	True	75	0.0	2	2	0.5	0.25		auto	10.0	entropy	1.0	False						
8625	False	100	5.0	2	5	1.0	0.75	1000.0	auto	100.0	entropy	0.01	False						
8626	False	10	1.0	5	5	0.0	1.0	1000.0	log2	100.0	entropy	0.0001	True						
8627	False	100	1.0	10	1	5.0		500.0	log2		entropy	1e-05	False						
8628	True	25	10.0	2	1	0.5	0.9		log2	100.0	gini	0.0	True						
8629	False	75	5.0	2	5	10.0	0.25	10.0	sqrt	10.0	gini	0.01	False						
8630	False	75	0.0	2	1	5.0	0.9	500.0	sqrt		gini	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8631	True	100	10.0	10	1	10.0	1.0	100.0	log2	100.0	entropy	0.001	False						
8632	True	25	10.0	2	5	5.0	1.0	500.0	sqrt		gini	1.0	False						
8633	True	75	1.0	10	5	5.0	0.75	100.0	log2	1000.0	entropy	0.0	False						
8634	True	10	10.0	5	2	1.0	0.75	200.0	log2	10.0	entropy	0.0	True						
8635	True	100	0.0	5	2	1.0	0.75	100.0	log2	10.0	entropy	0.1	False						
8636	True	75	10.0	2	1	0.5	0.5	500.0	log2	100.0	entropy	1e-05	True						
8637	True	50	1.0	2	2	10.0	0.75		auto	100.0	entropy	0.0001	True						
8638	True	50	5.0	2	2	0.5		200.0	sqrt	1000.0	entropy	0.001	True						
8639	False	50	0.0	2	1	0.5	0.75	10.0	sqrt	100.0	gini	0.01	False						
8640	True	10	0.0	10	2	1.0	0.5		sqrt	1000.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8641	True	75	0.0	10	5	0.0	0.25	500.0	sqrt		gini	0.01	True	0.8518369569770851	0.7647715641750167	0.5393402370022419	0.7007434564945312	0.44905660377358486	0.8605810761186984
8642	False	75	10.0	2	5	1.0	0.9	200.0	auto	1000.0	gini	0.0001	True						
8643	True	25	0.0	5	5	10.0	1.0	50.0	log2	100.0	entropy	1e-05	False						
8644	True	100	10.0	2	5	10.0	0.9	200.0	sqrt	10.0	gini	0.01	False						
8645	False	100	10.0	2	5	10.0	0.9	100.0	sqrt		gini	1e-05	True						
8646	False	25	10.0	2	2	1.0		1000.0	log2	1000.0	gini	0.0	False						
8647	True	75	0.0	2	1	0.0	0.1		log2	100.0	gini	0.0	True	0.8564115453898035	0.7624498147954422	0.5774199960246472	0.8727334465195247	0.502031930333817	0.8665024393655901
8648	False	100	5.0	2	1	10.0	0.75	500.0	sqrt	10.0	gini	1e-05	True						
8649	True	100	0.0	5	5	1.0	0.75	100.0	auto	1000.0	gini	0.01	False						
8650	False	25	0.0	2	2	1.0	0.75	100.0	log2		entropy	1.0	False						
8651	False	100	10.0	10	2	5.0	0.75	100.0	sqrt		entropy	1e-05	True						
8652	True	25	10.0	2	1	5.0	0.9	100.0	auto	1000.0	entropy	0.01	False						
8653	True	50	10.0	10	2	0.0		500.0	sqrt		entropy	0.001	False						
8654	False	75	1.0	5	2	10.0	0.5		sqrt	100.0	entropy	1.0	False						
8655	True	100	5.0	5	5	0.5	0.9	500.0	sqrt		gini	0.01	False						
8656	False	25	0.0	2	5	0.0	1.0	500.0	log2	10.0	entropy	0.1	True	0.7714716601734322	0.6297625407455973	0.09014084507042253	0.17777777777777776	0.06037735849056604	0.8120075366779164
8657	False	25	0.0	5	1	1.0	0.25	500.0	sqrt		entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8658	True	50	10.0	5	5	5.0	0.25	1000.0	log2		gini	1e-05	True						
8659	True	25	5.0	2	2	10.0	0.9	10.0	log2	1000.0	gini	1e-05	False						
8660	True	25	0.0	5	1	5.0	0.75	100.0	log2	1000.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8661	False	50	5.0	2	2	0.0			auto	100.0	gini	0.0	False						
8662	True	50	5.0	2	5	10.0	0.75	100.0	auto		gini	0.01	False						
8663	False	25	10.0	2	5	5.0		100.0	auto		entropy	0.01	True						
8664	True	50	1.0	10	2	5.0	0.5	10.0	log2	10.0	entropy	0.01	False						
8665	True	10	10.0	5	5	1.0	0.1	1000.0	auto		gini	0.0	False						
8666	False	75	0.0	5	1	5.0	0.1		log2	100.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8667	True	50	10.0	10	2	1.0			auto	100.0	entropy	1.0	True						
8668	False	75	10.0	5	1	5.0		10.0	sqrt	1000.0	gini	0.1	False						
8669	True	100	1.0	10	5	10.0		10.0	sqrt	100.0	entropy	1e-05	False						
8670	False	50	10.0	2	2	10.0	0.25	1000.0	auto	100.0	entropy	0.001	True						
8671	False	10	0.0	10	5	0.0	0.1	100.0	auto		gini	1e-05	False						
8672	True	75	1.0	5	5	10.0	0.1	10.0	log2	100.0	gini	1.0	True						
8673	True	25	5.0	10	2	1.0	0.9		sqrt	10.0	gini	0.1	False						
8674	False	75	1.0	10	2	5.0	0.1		log2	100.0	entropy	1.0	True						
8675	False	100	5.0	10	2	0.0	0.9	10.0	auto		entropy	1.0	True						
8676	False	100	1.0	2	2	0.5	1.0	200.0	log2	100.0	gini	0.0001	True						
8677	False	10	1.0	2	1	10.0	0.75	1000.0	auto	1000.0	gini	0.1	True						
8678	False	25	1.0	5	2	0.5	0.25	200.0	log2	100.0	gini	0.01	True						
8679	True	25	0.0	5	1	5.0	0.25	1000.0	log2		entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8680	True	10	0.0	10	5	0.5	0.1	10.0	sqrt	1000.0	gini	0.0001	False						
8681	False	10	0.0	2	5	0.5	0.9	10.0	sqrt		entropy	0.0	False						
8682	True	25	1.0	10	5	5.0	0.9	100.0	log2	100.0	gini	0.1	True						
8683	False	75	0.0	5	2	0.5	0.1		log2	100.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8684	False	100	5.0	5	5	5.0		50.0	sqrt	1000.0	entropy	0.1	False						
8685	True	10	10.0	10	1	0.5	0.9	50.0	auto	100.0	entropy	0.0001	False						
8686	False	100	1.0	2	1	10.0	0.75	1000.0	log2	10.0	entropy	1.0	True						
8687	True	10	0.0	10	1	10.0	0.75	500.0	sqrt		entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8688	False	75	5.0	10	1	0.0		200.0	auto	100.0	gini	0.01	True						
8689	False	100	0.0	2	5	1.0	0.9	50.0	auto	100.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8690	False	75	10.0	2	2	10.0	0.5	1000.0	log2	100.0	entropy	0.0	True						
8691	True	100	5.0	5	2	10.0	0.75	10.0	auto	100.0	entropy	1e-05	False						
8692	True	100	5.0	5	1	10.0	0.75	100.0	auto	100.0	gini	1.0	False						
8693	True	50	5.0	2	2	0.0	0.75	500.0	auto	1000.0	gini	1e-05	True						
8694	True	50	5.0	10	1	0.0	0.1	100.0	log2	10.0	entropy	0.0	False						
8695	False	25	0.0	10	2	5.0	1.0	50.0	sqrt		gini	0.1	False						
8696	False	10	10.0	5	2	0.5		10.0	log2	10.0	gini	1e-05	False						
8697	True	25	10.0	10	5	1.0	0.25		auto	10.0	entropy	0.001	False						
8698	True	25	5.0	2	5	0.5	0.25	50.0	auto	10.0	entropy	0.0	False						
8699	True	25	5.0	2	5	10.0	0.25	50.0	sqrt	1000.0	gini	0.0	False						
8700	False	100	0.0	2	2	0.5	0.5	10.0	auto	10.0	entropy	0.01	False						
8701	False	100	5.0	5	1	5.0	0.9	1000.0	log2		gini	0.001	True						
8702	True	25	10.0	2	1	0.0	0.9	50.0	log2		gini	0.01	False						
8703	False	100	0.0	5	5	0.5	0.5	500.0	sqrt	10.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8704	True	10	1.0	5	1	10.0	0.5		sqrt	10.0	entropy	0.0001	False						
8705	False	100	1.0	5	5	1.0	0.25	10.0	auto	100.0	entropy	0.001	True						
8706	False	100	0.0	10	5	1.0	0.1	1000.0	sqrt	100.0	gini	1.0	False						
8707	False	10	5.0	5	5	1.0	0.75	100.0	sqrt	100.0	gini	0.01	True						
8708	True	100	1.0	5	2	5.0	0.1	50.0	auto	1000.0	gini	0.01	False						
8709	False	10	10.0	2	2	0.0	0.1	1000.0	sqrt	10.0	gini	0.001	False						
8710	False	50	5.0	2	1	5.0	0.75	500.0	log2	100.0	entropy	0.01	True						
8711	True	10	5.0	2	2	1.0	0.5	10.0	auto	10.0	gini	0.001	False						
8712	False	25	10.0	5	1	1.0	0.9	100.0	log2		gini	0.01	True						
8713	True	75	5.0	10	2	10.0	0.1	100.0	sqrt	1000.0	gini	0.01	True						
8714	True	50	1.0	5	2	0.5	1.0	100.0	sqrt	100.0	entropy	0.0	True						
8715	True	75	0.0	5	1	5.0	0.9	500.0	sqrt	10.0	entropy	0.01	False						
8716	False	100	0.0	10	1	5.0	0.25	10.0	auto	100.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8717	True	25	5.0	2	2	10.0	0.75	200.0	log2	100.0	entropy	1e-05	True						
8718	True	50	5.0	5	5	10.0	1.0	10.0	auto	10.0	gini	0.001	False						
8719	False	75	5.0	2	2	5.0	0.1	50.0	sqrt	100.0	gini	0.01	False						
8720	True	25	0.0	5	5	10.0	0.9	10.0	log2	10.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8721	False	50	10.0	10	5	0.0	0.9		auto	10.0	entropy	0.01	True						
8722	True	75	5.0	2	5	10.0	1.0		sqrt		gini	1e-05	True						
8723	True	10	0.0	10	1	0.5		500.0	sqrt	10.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8724	True	75	10.0	2	2	0.0	0.9	10.0	sqrt	10.0	entropy	0.1	True						
8725	False	25	1.0	2	5	10.0	1.0	500.0	log2	100.0	gini	0.001	True						
8726	False	10	1.0	10	1	0.0	0.5	100.0	sqrt	10.0	gini	0.001	True						
8727	False	10	10.0	2	2	0.5	0.1	50.0	sqrt		entropy	0.0001	False						
8728	True	100	1.0	5	5	1.0	0.25	10.0	auto	10.0	gini	0.0001	True						
8729	False	10	0.0	10	5	0.5	0.1	50.0	log2	10.0	gini	1.0	False						
8730	True	75	0.0	2	1	0.5	0.25	500.0	auto	10.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8731	False	50	0.0	2	5	0.0	0.5	10.0	sqrt		gini	0.1	False						
8732	True	100	5.0	2	1	10.0	0.1	100.0	log2	1000.0	entropy	1e-05	False						
8733	True	100	10.0	5	5	0.0		200.0	sqrt	100.0	gini	1e-05	False						
8734	False	50	0.0	2	5	0.0			auto	100.0	gini	0.01	False	0.8445310209040258	0.7359023499439805	0.5164625284956162	0.6909848867293494	0.43018867924528303	0.85249444803889
8735	True	10	1.0	10	2	0.0	0.75	100.0	sqrt		entropy	1e-05	True						
8736	False	100	5.0	2	5	10.0	0.5	100.0	auto	10.0	gini	1.0	True						
8737	False	50	5.0	5	1	0.0	0.1	200.0	auto	100.0	gini	1e-05	True						
8738	False	75	5.0	5	1	0.5	0.25	100.0	sqrt		entropy	0.0	True						
8739	False	10	1.0	5	5	5.0	0.75	100.0	sqrt	100.0	entropy	0.1	False						
8740	True	100	0.0	5	2	10.0	0.25		log2	1000.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8741	True	50	0.0	2	2	0.5	0.25	1000.0	auto	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8742	False	50	0.0	10	5	10.0	0.1	10.0	sqrt	10.0	gini	1.0	False						
8743	False	50	1.0	2	1	0.0	0.25	100.0	log2	1000.0	gini	0.0001	True						
8744	False	100	10.0	5	1	0.0	0.1	500.0	sqrt	10.0	gini	0.0001	False						
8745	True	10	5.0	2	5	0.5	0.9		auto		entropy	0.001	True						
8746	False	100	10.0	10	1	0.0		500.0	sqrt	100.0	gini	0.01	False						
8747	True	50	5.0	5	2	5.0	0.25	100.0	sqrt	10.0	entropy	0.01	True						
8748	False	50	1.0	2	1	1.0	0.25		log2	100.0	gini	0.001	True						
8749	False	100	5.0	2	1	0.0	0.75	200.0	log2	100.0	entropy	0.01	False						
8750	True	75	5.0	2	2	1.0	0.25	1000.0	auto	1000.0	entropy	0.001	False						
8751	False	25	5.0	10	1	0.5		200.0	auto	100.0	entropy	0.0001	True						
8752	False	10	5.0	5	2	5.0	0.1	100.0	log2	10.0	gini	1e-05	True						
8753	True	10	1.0	10	5	1.0	0.9		log2	100.0	gini	0.1	False						
8754	False	50	5.0	2	5	0.5		200.0	sqrt	10.0	entropy	0.01	False						
8755	True	10	1.0	2	5	1.0			auto	100.0	gini	0.01	False						
8756	False	50	10.0	2	1	0.0	0.75	100.0	log2	10.0	gini	1.0	False						
8757	False	75	0.0	10	1	1.0	0.9	10.0	log2	1000.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8758	True	50	1.0	10	5	10.0	0.9	50.0	log2	100.0	gini	0.001	False						
8759	False	25	0.0	2	1	10.0	0.25	200.0	sqrt		entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8760	False	50	5.0	10	1	5.0	1.0		log2	1000.0	gini	0.001	False						
8761	False	50	1.0	5	2	1.0			auto	1000.0	gini	0.0	True						
8762	True	75	1.0	5	5	0.5	0.25	10.0	log2	1000.0	gini	1.0	True						
8763	True	25	0.0	5	2	10.0	0.75	10.0	sqrt	100.0	gini	0.1	False						
8764	False	100	5.0	2	5	10.0	0.75	10.0	sqrt		gini	0.0001	False						
8765	True	10	1.0	2	5	0.5	0.1		auto	100.0	entropy	0.001	False						
8766	False	75	1.0	10	2	0.0	1.0	100.0	sqrt		gini	0.1	False						
8767	False	75	0.0	2	1	5.0	0.9	1000.0	log2	100.0	entropy	0.01	False						
8768	True	10	5.0	2	2	0.0	0.5		log2	1000.0	entropy	0.1	False						
8769	False	100	5.0	2	5	0.0	0.1	10.0	log2	10.0	entropy	0.1	True						
8770	True	25	5.0	2	1	0.5	0.5	1000.0	sqrt		gini	0.01	True						
8771	False	10	10.0	2	1	10.0	0.5	1000.0	sqrt	10.0	gini	0.0001	True						
8772	True	25	1.0	2	5	1.0	0.5	200.0	log2	10.0	gini	1e-05	False						
8773	True	10	5.0	2	2	5.0	1.0	1000.0	log2	10.0	entropy	1.0	False						
8774	True	100	5.0	10	1	1.0	0.1	100.0	auto		entropy	0.0001	False						
8775	False	100	1.0	10	5	0.0	0.5	10.0	sqrt		entropy	1.0	False						
8776	True	25	1.0	5	1	1.0	0.1	100.0	auto	1000.0	gini	1e-05	False						
8777	True	100	10.0	10	1	1.0	1.0	50.0	sqrt	10.0	entropy	0.01	True						
8778	False	100	5.0	10	1	0.0	0.25	10.0	auto	10.0	entropy	1.0	True						
8779	True	25	1.0	10	1	0.0	1.0	50.0	sqrt		gini	1.0	False						
8780	False	25	1.0	10	5	0.5	0.1	10.0	log2	100.0	gini	1e-05	True						
8781	False	25	5.0	5	1	0.0		1000.0	sqrt	10.0	entropy	0.0	True						
8782	True	75	5.0	10	2	10.0	0.5	100.0	auto	1000.0	gini	0.0001	False						
8783	True	25	1.0	10	1	1.0	0.1	500.0	log2	100.0	entropy	0.0	False						
8784	False	50	5.0	2	1	10.0	0.9	100.0	auto		entropy	0.0	False						
8785	False	10	0.0	10	5	0.0	0.5	100.0	auto	1000.0	gini	1e-05	False						
8786	True	10	10.0	10	2	1.0	0.1	200.0	auto		entropy	1.0	False						
8787	True	100	1.0	5	2	10.0	0.5	10.0	sqrt	1000.0	entropy	0.001	True						
8788	True	75	1.0	2	2	0.5	0.5		sqrt	10.0	gini	1e-05	True						
8789	False	100	0.0	5	5	1.0	0.75	100.0	log2		entropy	1.0	False						
8790	True	50	1.0	2	5	0.0		200.0	sqrt		entropy	0.001	True						
8791	True	75	0.0	5	1	1.0	1.0	100.0	auto	1000.0	gini	1.0	False						
8792	False	100	5.0	10	1	0.0	0.9	10.0	sqrt	10.0	gini	0.001	False						
8793	True	10	0.0	10	5	10.0	0.5	1000.0	auto	100.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8794	False	100	1.0	10	2	10.0	0.9		log2		entropy	1e-05	False						
8795	True	100	0.0	5	1	1.0	0.9	100.0	auto		gini	1.0	False						
8796	False	100	0.0	2	5	5.0	0.75	100.0	sqrt	100.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8797	True	10	0.0	2	5	10.0	0.9		sqrt	1000.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8798	False	75	0.0	10	1	0.5		1000.0	sqrt	10.0	entropy	0.0001	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8799	False	10	0.0	2	1	5.0	0.5	100.0	auto	10.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8800	False	50	10.0	10	5	10.0	0.75		auto		gini	0.001	True						
8801	False	25	0.0	5	2	0.5	0.1	10.0	auto	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8802	True	75	0.0	2	5	10.0	1.0	10.0	log2	100.0	gini	1.0	False						
8803	False	25	1.0	5	1	0.5	0.75	10.0	sqrt		gini	0.001	True						
8804	False	75	5.0	5	2	10.0	0.9		log2	100.0	gini	0.0001	True						
8805	True	100	5.0	5	5	0.0	0.25	100.0	log2	1000.0	gini	0.001	True						
8806	True	50	10.0	10	1	10.0	0.75	200.0	log2	1000.0	gini	0.001	True						
8807	True	75	5.0	5	5	0.0		200.0	log2	100.0	gini	0.01	False						
8808	True	10	0.0	5	1	5.0	0.9	1000.0	auto	10.0	entropy	0.0	False						
8809	False	10	10.0	5	1	0.0	0.25	50.0	auto	10.0	gini	0.01	True						
8810	False	100	1.0	10	1	0.0		1000.0	auto	100.0	entropy	0.01	False						
8811	False	10	0.0	10	1	5.0	0.1	50.0	sqrt	10.0	entropy	0.1	False						
8812	False	50	10.0	2	5	10.0	0.25		log2	1000.0	gini	0.001	False						
8813	True	25	10.0	5	1	0.5	0.75	1000.0	log2	100.0	entropy	0.0001	True						
8814	False	75	0.0	5	1	0.5	0.5	50.0	sqrt	100.0	gini	0.0	False						
8815	False	10	5.0	5	2	10.0		10.0	auto		gini	0.1	False						
8816	True	50	0.0	10	1	5.0	0.75	100.0	log2		gini	0.01	False						
8817	False	75	10.0	5	1	0.0	0.9	200.0	sqrt	1000.0	gini	0.0	True						
8818	False	50	1.0	2	2	0.5	0.5	100.0	auto	100.0	entropy	0.001	False						
8819	False	50	1.0	10	5	10.0	0.75	50.0	sqrt	1000.0	entropy	0.001	True						
8820	False	50	1.0	5	5	1.0	0.9		auto		entropy	1e-05	False						
8821	False	100	10.0	2	2	1.0	0.1	1000.0	auto	1000.0	gini	0.01	True						
8822	True	75	5.0	2	2	0.0	1.0	50.0	log2	10.0	gini	0.001	True						
8823	False	10	0.0	2	5	1.0		1000.0	log2		gini	0.01	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8824	False	10	1.0	2	1	10.0	0.1	50.0	auto	100.0	gini	0.0001	True						
8825	True	50	0.0	10	5	5.0	0.1		log2	1000.0	gini	0.1	False						
8826	True	50	5.0	5	5	5.0	1.0	100.0	auto	100.0	gini	0.0	False						
8827	False	50	1.0	5	2	10.0	0.1	50.0	sqrt		gini	0.0	False						
8828	False	75	0.0	5	1	0.5	0.1	50.0	sqrt	100.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8829	False	50	10.0	10	2	0.5	0.9		sqrt		entropy	0.1	False						
8830	False	75	1.0	2	2	10.0	0.75	10.0	log2	1000.0	entropy	1.0	True						
8831	True	10	0.0	10	5	10.0	0.1		log2	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8832	False	75	10.0	2	1	10.0	0.1		log2		entropy	1.0	False						
8833	True	25	0.0	5	1	1.0	0.5	1000.0	sqrt	1000.0	entropy	0.01	False						
8834	False	75	5.0	5	1	0.5	0.1	200.0	sqrt	1000.0	entropy	0.0001	False						
8835	False	25	1.0	10	1	5.0	0.1	10.0	auto	100.0	gini	0.01	False						
8836	False	10	5.0	2	2	5.0	0.5		auto	1000.0	entropy	0.0	False						
8837	False	25	1.0	10	2	1.0		50.0	sqrt	10.0	entropy	0.0001	True						
8838	False	10	0.0	2	1	5.0	1.0	100.0	log2		entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8839	False	100	10.0	5	1	1.0	0.5	1000.0	sqrt	1000.0	gini	0.001	True						
8840	False	100	1.0	10	1	10.0	0.9	500.0	auto		entropy	1e-05	True						
8841	False	75	5.0	10	5	0.0	0.25	1000.0	auto	1000.0	gini	0.0001	False						
8842	False	100	10.0	5	1	10.0	0.5	10.0	sqrt	100.0	entropy	0.0	False						
8843	True	25	5.0	5	2	5.0	0.25	100.0	log2		gini	0.0	True						
8844	False	50	5.0	5	2	1.0	0.75	200.0	log2		entropy	0.0	False						
8845	False	50	0.0	10	2	10.0	0.9	100.0	log2	1000.0	gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8846	False	100	0.0	10	5	0.5	0.9	10.0	log2	10.0	entropy	1e-05	False						
8847	False	50	0.0	5	5	5.0	0.25	10.0	log2	1000.0	entropy	0.0001	False						
8848	False	25	10.0	5	2	5.0	0.25	50.0	log2	10.0	gini	0.0001	False						
8849	False	10	10.0	5	1	5.0	0.75	50.0	auto	100.0	gini	0.0	False						
8850	True	75	5.0	10	1	1.0		500.0	sqrt	10.0	entropy	0.0	False						
8851	True	10	5.0	2	1	1.0	1.0		auto	1000.0	entropy	1.0	True						
8852	False	75	1.0	5	5	10.0	0.9		log2	10.0	gini	1e-05	False						
8853	False	10	5.0	5	5	0.5		100.0	auto	100.0	gini	0.01	True						
8854	False	50	0.0	10	2	10.0	0.9	1000.0	auto	10.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8855	False	100	0.0	10	5	1.0		200.0	sqrt		entropy	0.0001	False	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8856	False	50	10.0	10	1	1.0	0.25	1000.0	sqrt	100.0	entropy	0.01	True						
8857	True	75	10.0	2	1	0.0	0.25	500.0	auto	100.0	gini	0.0001	False						
8858	True	25	1.0	5	5	5.0	0.1	50.0	log2	1000.0	entropy	0.0001	True						
8859	True	50	0.0	2	1	5.0	0.1	50.0	auto		gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8860	True	10	10.0	5	2	1.0	0.1	500.0	auto	1000.0	gini	1e-05	True						
8861	True	100	10.0	2	5	1.0	0.1	1000.0	log2	1000.0	entropy	0.0001	True						
8862	True	100	5.0	10	1	5.0	0.75		sqrt		entropy	1.0	True						
8863	False	75	1.0	2	2	1.0	0.9	200.0	auto	10.0	entropy	1e-05	True						
8864	False	25	10.0	2	2	5.0	0.5	1000.0	log2	100.0	gini	0.01	True						
8865	True	50	10.0	5	5	10.0	0.1	200.0	sqrt	10.0	entropy	0.01	False						
8866	True	100	10.0	5	2	1.0	0.9	100.0	log2	10.0	entropy	0.1	True						
8867	True	25	10.0	2	2	0.0	1.0	50.0	auto		entropy	0.0	False						
8868	False	75	5.0	10	1	0.0	0.1	1000.0	sqrt	10.0	gini	0.001	True						
8869	False	10	5.0	5	5	1.0			log2	10.0	gini	0.1	False						
8870	True	25	10.0	10	2	10.0	1.0	1000.0	sqrt		entropy	1.0	True						
8871	True	10	0.0	10	1	0.0	0.9	1000.0	log2	10.0	gini	1e-05	False						
8872	False	10	10.0	5	5	0.0	1.0	10.0	sqrt	10.0	entropy	1e-05	True						
8873	True	75	0.0	2	5	5.0	0.25	50.0	auto	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8874	True	100	10.0	5	5	1.0	0.1	10.0	sqrt	100.0	gini	0.0	False						
8875	False	10	0.0	10	2	10.0	1.0	100.0	sqrt		entropy	0.0	False						
8876	False	25	1.0	2	5	1.0	0.1	1000.0	log2	10.0	gini	1.0	True						
8877	True	50	0.0	5	1	10.0		500.0	sqrt	1000.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8878	True	25	10.0	2	1	0.5	0.5		sqrt	10.0	entropy	1.0	False						
8879	True	75	10.0	10	5	0.5	0.1	1000.0	auto	10.0	entropy	0.0	False						
8880	False	50	10.0	10	2	0.0	0.5	10.0	log2	100.0	gini	0.0	False						
8881	False	25	0.0	2	2	10.0	0.5	100.0	auto	1000.0	gini	0.0001	False						
8882	False	10	1.0	2	5	0.0	1.0	100.0	log2	1000.0	entropy	0.01	False						
8883	False	50	0.0	5	5	5.0	0.5	50.0	log2	1000.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8884	False	50	0.0	10	5	10.0	0.75	50.0	log2	10.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8885	True	100	10.0	2	2	5.0	0.25	50.0	log2		gini	0.01	True						
8886	True	10	10.0	2	5	0.5	0.5	500.0	sqrt	1000.0	gini	0.1	False						
8887	False	50	5.0	10	2	10.0		100.0	sqrt		entropy	1.0	False						
8888	False	100	1.0	5	1	1.0	0.75	1000.0	auto		entropy	0.001	False						
8889	False	25	0.0	10	1	1.0	0.9	200.0	log2		gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8890	False	25	10.0	2	2	0.5	1.0	50.0	log2		entropy	1.0	True						
8891	False	10	0.0	10	2	0.0		500.0	sqrt	10.0	entropy	0.01	True	0.8600603242428051	0.7354399346974959	0.552582439535618	0.9367319814688235	0.45290275761973875	0.860698017031843
8892	True	100	10.0	2	5	0.0	0.9	50.0	auto		gini	1e-05	False						
