	shrinking	probability	kernel	gamma	degree	decision_function_shape	coef0	break_ties	C	accuracy	average_precision	f1	precision	recall	roc_auc
3735	True	True	poly	auto	4	ovo	10.0	False	0.5	0.829014285115831	0.6452558915893648	0.5977009129484377	0.65758547008547	0.574310595065312	0.7992463322083692
3736	False	False	linear	auto	2	ovo	5.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
3737	False	False	linear	auto	1	ovr	10.0	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
3738	True	True	linear	scale	3	ovr	1.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
3739	False	False	linear	scale	5	ovo	0.001	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
3740	False	True	poly	scale	3	ovr	0.01	True	0.1	0.7769553014117548	0.6671993286652872	0.13536326176534375	0.8	0.07554426705370101	0.817323430150209
3741	False	True	sigmoid	auto	5	ovo	1.0	False	0.01	0.7586862720455783	0.7004657429158448	0.0	0.0	0.0	0.8408025425358909
3742	True	False	linear	scale	3	ovr	1.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
3743	False	False	poly	scale	2	ovr	10.0	False	10.0	0.8527376314356332	0.7063721042959512	0.6078096910405953	0.7281339365267937	0.5438316400580552	0.8333838984384563
3744	False	True	linear	scale	4	ovo	0.01	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
3745	True	True	poly	auto	5	ovo	0.1	True	5.0						
3746	False	False	poly	auto	2	ovr	0.0	True	10.0	0.8591470822336728	0.721142625819944	0.596740834407347	0.7848290355758971	0.5248185776487664	0.8365655656005735
3747	False	True	sigmoid	auto	2	ovo	0.1	True	0.005						
3748	False	True	sigmoid	scale	3	ovo	0.001	True	0.005						
3749	True	False	sigmoid	auto	3	ovr	0.01	False	10.0	0.7997947300071216	0.6094452203359366	0.5697215072610231	0.5879596634265565	0.5634978229317852	0.7929398289821113
3750	False	False	sigmoid	auto	4	ovr	10.0	False	0.005	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
3751	False	False	poly	auto	2	ovo	0.001	False	5.0	0.8573247873989359	0.727622924988396	0.578612152626115	0.8232009456264777	0.5058780841799709	0.8401791491073147
3752	False	False	linear	auto	3	ovr	0.1	True	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
3753	True	True	linear	auto	3	ovo	1.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
3754	True	False	rbf	auto	5	ovo	0.0	True	0.1						
3755	False	False	poly	scale	2	ovr	0.0	False	0.1	0.7641699132839009	0.7039024383333486	0.04404548630963725	0.8	0.022714078374455736	0.8354827146029693
3756	False	False	rbf	scale	4	ovr	10.0	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
3757	True	False	poly	auto	4	ovr	0.0	False	0.5	0.7705584181642997	0.5832003078725008	0.10385864655143932	0.6666666666666667	0.05667634252539914	0.7887636176053998
3758	False	False	sigmoid	auto	3	ovr	0.0	False	0.5	0.8582296510410121	0.7006899784337554	0.5811003819818356	0.7731763068972372	0.5095791001451379	0.8526881109343034
3759	False	False	poly	scale	1	ovo	0.001	True	0.5						
3760	True	True	rbf	auto	4	ovr	0.0	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
3761	True	True	poly	scale	3	ovr	0.01	False	0.01	0.7586862720455783	0.6463225800579844	0.0	0.0	0.0	0.8118112508087503
3762	False	False	poly	auto	5	ovr	10.0	True	5.0	0.7659628838339408	0.5425486062888035	0.5527472323553156	0.5180563922284441	0.6087082728592164	0.7644897441726266
3763	False	True	poly	scale	5	ovo	1.0	False	0.001	0.7586862720455783	0.6657909261765853	0.0	0.0	0.0	0.8226087222620524
3764	True	True	rbf	scale	2	ovr	5.0	True	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
3765	True	False	rbf	scale	2	ovr	0.01	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
3766	False	False	poly	scale	3	ovr	0.01	False	0.005	0.7586862720455783	0.6458951576827868	0.0	0.0	0.0	0.8117351845699197
3767	True	True	sigmoid	scale	3	ovr	0.0	True	0.01	0.7586862720455783	0.6980399346125366	0.0	0.0	0.0	0.8391518177208107
3768	False	True	linear	auto	1	ovo	0.0	True	0.5						
3769	False	True	sigmoid	auto	5	ovr	10.0	True	0.5	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
3770	False	True	linear	auto	4	ovr	5.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
3771	True	False	sigmoid	auto	2	ovo	5.0	True	0.001						
3772	True	False	rbf	auto	1	ovo	1.0	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
3773	True	True	linear	scale	4	ovo	1.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
3774	False	False	rbf	scale	5	ovo	1.0	True	0.001						
3775	False	False	linear	scale	3	ovr	5.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
3776	True	True	sigmoid	auto	1	ovr	5.0	True	0.005	0.7586862720455783	0.6689444183213843	0.0	0.0	0.0	0.8416821130676553
3777	True	False	linear	auto	2	ovo	5.0	True	0.5						
3778	False	True	linear	scale	3	ovr	5.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
3779	False	True	sigmoid	auto	2	ovr	1.0	True	10.0	0.756813707008504	0.4695585955566691	0.48130696060820755	0.48905419911786635	0.4801161103047895	0.747319320824663
3780	True	False	linear	auto	1	ovr	0.0	True	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
3781	False	True	rbf	scale	4	ovo	1.0	True	0.01						
3782	False	False	rbf	auto	3	ovr	5.0	True	0.005	0.7586862720455783	0.7277653856512537	0.0	0.0	0.0	0.8469298092223758
3783	False	True	rbf	auto	5	ovo	0.1	True	0.05						
3784	False	False	poly	auto	5	ovo	10.0	True	1.0						
3785	False	False	sigmoid	auto	1	ovr	0.001	False	0.01	0.7586862720455783	0.730586487746524	0.0	0.0	0.0	0.8471116687359015
3786	False	False	sigmoid	scale	3	ovr	0.0	True	0.005	0.7586862720455783	0.6990930650632605	0.0	0.0	0.0	0.8392785947855282
3787	True	True	poly	auto	5	ovr	1.0	False	0.1	0.857328976582464	0.7214027014759552	0.5874551108473591	0.8252101815235455	0.5172714078374456	0.8298319548149055
3788	True	True	rbf	auto	3	ovr	0.0	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
3789	False	True	poly	scale	4	ovo	0.001	True	10.0						
3790	False	True	sigmoid	auto	5	ovo	0.01	True	0.01						
3791	False	True	poly	auto	3	ovr	0.001	True	0.01	0.7586862720455783	0.6456894480507855	0.0	0.0	0.0	0.8101312361200973
3792	True	False	rbf	auto	1	ovo	0.01	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
3793	False	False	linear	scale	5	ovr	1.0	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
3794	False	True	linear	scale	2	ovo	5.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
3795	False	False	sigmoid	scale	3	ovo	0.0	False	0.01	0.7586862720455783	0.6980399346125366	0.0	0.0	0.0	0.8391518177208107
3796	False	False	rbf	scale	5	ovr	0.1	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
3797	False	False	poly	auto	1	ovo	0.1	False	0.5	0.8554941141971429	0.748378630732075	0.5682687163434179	0.864469696969697	0.5132801161103048	0.8529643975029291
3798	False	False	rbf	scale	1	ovr	1.0	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
3799	False	False	rbf	scale	5	ovo	1.0	True	0.01						
3800	True	False	rbf	scale	5	ovr	0.001	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
3801	True	False	poly	scale	3	ovo	0.01	False	0.005	0.7586862720455783	0.6458951576827868	0.0	0.0	0.0	0.8117351845699197
3802	False	True	rbf	scale	2	ovr	10.0	True	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
3803	False	False	linear	scale	4	ovo	0.1	True	0.005						
3804	True	False	rbf	scale	5	ovr	10.0	True	0.05	0.7586862720455783	0.7230441609410447	0.0	0.0	0.0	0.8442980922237571
3805	False	True	poly	scale	1	ovr	0.1	False	0.001	0.7586862720455783	0.7441580095848163	0.0	0.0	0.0	0.8518841694790774
3806	False	True	rbf	scale	5	ovo	1.0	False	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
3807	False	True	poly	auto	4	ovr	10.0	True	5.0	0.80340580620837	0.6106367449892647	0.5894461383352159	0.5786788258462259	0.6122641509433963	0.7813694545963243
3808	False	False	sigmoid	auto	2	ovr	5.0	False	5.0	0.7586862720455783	0.6720473801564212	0.0	0.0	0.0	0.8341825939461766
3809	True	True	poly	auto	5	ovr	0.1	False	1.0	0.7796992166226803	0.5825023131260949	0.22203065134099614	0.7396853146853147	0.13243831640058054	0.7867854582335145
3810	False	True	linear	scale	5	ovo	0.0	True	0.5						
3811	False	False	linear	scale	4	ovr	10.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
3812	True	True	rbf	scale	2	ovo	0.1	False	0.1	0.7605127560638432	0.7233328443562028	0.021818181818181816	0.3	0.011320754716981133	0.8445057443125185
3813	True	True	rbf	scale	1	ovo	0.01	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
3814	True	False	linear	auto	5	ovr	0.01	True	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
3815	False	True	sigmoid	scale	4	ovr	0.01	True	0.1	0.7696493653386955	0.7042469834682292	0.08370271875901956	0.8	0.045355587808417995	0.8433232203123089
3816	True	True	rbf	scale	5	ovr	5.0	False	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
3817	False	True	poly	scale	2	ovr	0.001	False	1.0	0.8591470822336726	0.7276083867515459	0.5729861317208709	0.879780303030303	0.505732946298984	0.838175634322486
3818	True	False	sigmoid	auto	4	ovr	0.01	True	0.5	0.8573164090318797	0.700018501978625	0.5773353706218874	0.7716378453587757	0.5058055152394775	0.8525508419745746
3819	True	True	poly	auto	2	ovr	0.001	False	0.01	0.7586862720455783	0.7051125829164794	0.0	0.0	0.0	0.8359981289453897
3820	False	False	rbf	scale	5	ovr	5.0	True	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
3821	True	True	linear	auto	1	ovr	10.0	True	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
3822	False	False	sigmoid	scale	5	ovo	0.1	False	5.0	0.7504252021281053	0.48505134909682796	0.4536544816488006	0.48269066117012843	0.4348330914368651	0.7390866805392834
3823	False	True	rbf	scale	4	ovr	10.0	True	10.0	0.8490930417661599	0.7105812894405115	0.5832147366061761	0.7319963768115942	0.5134978229317853	0.8289296518439505
3824	False	False	linear	auto	2	ovo	10.0	True	0.1						
3825	True	False	poly	auto	2	ovo	0.0	False	0.1	0.7586862720455783	0.7039572552777618	0.0	0.0	0.0	0.835502824068407
3826	False	False	poly	scale	2	ovr	1.0	False	10.0	0.8545641154538979	0.7018032401324488	0.6085298918638602	0.7391885026737968	0.5400580551523948	0.8327793029884415
3827	False	False	poly	scale	4	ovo	1.0	False	0.005	0.7586862720455783	0.7074400664137299	0.0	0.0	0.0	0.837009285327085
3828	False	False	rbf	scale	5	ovo	5.0	True	1.0						
3829	False	False	poly	auto	5	ovo	0.001	False	0.05	0.7577688408529177	0.5153094700459093	0.0	0.0	0.0	0.7604595450014864
3830	True	False	poly	auto	1	ovo	0.001	False	0.005	0.7586862720455783	0.7423624229384049	0.0	0.0	0.0	0.8510574955846609
3831	True	False	poly	scale	4	ovr	0.0	True	1.0	0.8189560554647899	0.6341475303256259	0.45101579460384544	0.7706709956709956	0.32489114658925977	0.7970928707573399
3832	False	False	poly	auto	2	ovo	0.0	False	0.001	0.7586862720455783	0.6976172219691653	0.0	0.0	0.0	0.8314048647419868
3833	False	True	linear	auto	3	ovo	1.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
3834	False	False	rbf	auto	4	ovo	10.0	False	0.001	0.7586862720455783	0.7292605797439466	0.0	0.0	0.0	0.847964572367846
3835	False	True	sigmoid	auto	2	ovr	10.0	True	5.0	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
3836	False	False	linear	auto	2	ovr	1.0	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
3837	False	True	linear	scale	1	ovo	5.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
3838	False	True	sigmoid	scale	2	ovo	5.0	False	1.0	0.7586862720455783	0.5837040837418385	0.0	0.0	0.0	0.8240649098571353
3839	False	True	poly	auto	2	ovo	0.1	False	1.0	0.8582338402245402	0.7347958047539371	0.571192037266226	0.8799301242236025	0.505732946298984	0.8426198261842727
3840	False	False	linear	scale	2	ovr	0.01	True	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
3841	False	True	poly	auto	3	ovo	0.001	False	1.0	0.7897406895396087	0.6719253458022326	0.262319436192444	0.8102240896358543	0.16240928882438316	0.8153505167258291
3842	True	True	linear	scale	3	ovr	0.0	False	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
3843	True	False	poly	auto	4	ovr	0.001	True	0.1	0.7586862720455783	0.5684895640909459	0.0	0.0	0.0	0.7835163586129715
3844	False	True	rbf	scale	2	ovr	10.0	True	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
3845	False	True	linear	scale	5	ovr	5.0	True	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
3846	True	True	rbf	scale	1	ovr	0.01	True	0.01	0.7586862720455783	0.7225329025708092	0.0	0.0	0.0	0.8442810428943641
3847	False	False	sigmoid	scale	3	ovr	0.1	False	0.001	0.7586862720455783	0.6872584839725425	0.0	0.0	0.0	0.8357113504817528
3848	True	False	poly	scale	1	ovr	0.1	True	0.1	0.7669096393112982	0.7420067604987018	0.06445332408589607	0.8	0.034034833091436865	0.850892248238236
3849	False	True	linear	scale	4	ovr	1.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
3850	True	True	sigmoid	auto	2	ovr	0.1	False	0.001	0.7586862720455783	0.7268728581706958	0.0	0.0	0.0	0.8461018238410828
3851	True	True	rbf	auto	3	ovr	0.0	False	0.05	0.7586862720455783	0.7292549238851174	0.0	0.0	0.0	0.8490557294490007
3852	False	True	poly	scale	4	ovr	5.0	False	0.1	0.8417912948766284	0.6836790937566983	0.5773713636142479	0.704093637454982	0.5211175616835995	0.8251228426040884
3853	False	False	rbf	auto	1	ovr	0.1	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
3854	False	False	poly	auto	2	ovr	10.0	True	0.01	0.8381425160236269	0.7438338186848986	0.47776405956910006	0.9368091074080184	0.36233671988388966	0.8509311556822355
3855	True	True	linear	scale	2	ovo	0.0	True	0.001						
3856	True	False	poly	auto	1	ovr	0.0	False	0.005	0.7586862720455783	0.7423624229384049	0.0	0.0	0.0	0.8510574955846609
3857	True	False	rbf	scale	5	ovr	0.0	True	1.0	0.8554899250136149	0.7206041314688442	0.5524897959183673	0.6842298919718275	0.4830188679245283	0.8387754209872874
3858	True	True	poly	scale	4	ovr	5.0	True	10.0	0.7869674500439864	0.5810024900314174	0.5613257656885843	0.5481418618828344	0.5859216255442671	0.7767364086243378
3859	False	True	sigmoid	scale	3	ovr	0.01	True	0.05	0.7586862720455783	0.6982054375144038	0.0	0.0	0.0	0.8391693042124959
3860	False	False	sigmoid	scale	4	ovr	5.0	True	0.005	0.7586862720455783	0.5892366385792215	0.0	0.0	0.0	0.8278161994858972
3861	True	False	sigmoid	scale	1	ovr	0.01	False	0.001	0.7586862720455783	0.7037348597398564	0.0	0.0	0.0	0.8427837620438211
3862	True	True	poly	auto	3	ovo	1.0	True	0.1						
3863	True	True	rbf	scale	3	ovo	0.001	False	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
3864	True	False	sigmoid	auto	1	ovr	0.001	False	5.0	0.8080097189057852	0.6269189062720365	0.5712093249603061	0.6050976005126948	0.5557329462989841	0.7992402119362793
3865	False	False	linear	auto	2	ovr	5.0	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
3866	False	False	rbf	scale	5	ovo	10.0	True	0.01						
3867	True	False	rbf	scale	1	ovo	0.001	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
3868	True	False	sigmoid	auto	1	ovr	10.0	False	0.05	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
3869	True	False	poly	auto	4	ovo	5.0	True	10.0						
3870	False	True	sigmoid	scale	5	ovo	0.01	True	0.01						
3871	True	False	linear	scale	4	ovo	0.0	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
3872	False	True	sigmoid	auto	4	ovr	5.0	True	5.0	0.7586862720455783	0.6720473801564212	0.0	0.0	0.0	0.8341825939461766
3873	False	False	rbf	scale	5	ovo	10.0	True	1.0						
3874	True	False	rbf	scale	2	ovo	0.1	True	0.001						
3875	False	False	rbf	scale	1	ovo	0.1	True	0.001						
3876	False	False	rbf	scale	2	ovo	0.001	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
3877	False	True	sigmoid	scale	4	ovr	0.01	True	0.001	0.7586862720455783	0.7037348597398564	0.0	0.0	0.0	0.8427837620438211
3878	True	False	poly	auto	3	ovr	0.1	True	1.0	0.8436219680784214	0.7018330236790818	0.5205506191840791	0.8321482683982685	0.41523947750362844	0.8233112420655043
3879	False	True	poly	auto	5	ovo	0.1	True	0.05						
3880	False	True	linear	scale	3	ovr	5.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
3881	True	True	poly	scale	3	ovr	1.0	False	0.1	0.8582338402245402	0.7397805703353187	0.5717920972722266	0.8764880952380952	0.5095065312046445	0.8404580586496933
3882	False	False	sigmoid	scale	2	ovr	5.0	False	0.01	0.7586862720455783	0.588726804253777	0.0	0.0	0.0	0.8274752128980364
3883	True	False	poly	auto	3	ovr	0.0	True	0.005	0.7586862720455783	0.645334020962007	0.0	0.0	0.0	0.811276164163184
3884	True	False	sigmoid	scale	4	ovo	0.001	False	5.0	0.7586485693938252	0.5320972130450505	0.48614644304203186	0.5057986239997238	0.480188679245283	0.7439715319915365
3885	False	True	linear	auto	1	ovr	0.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
3886	True	True	sigmoid	scale	1	ovr	0.1	True	0.005	0.7586862720455783	0.6889169130470862	0.0	0.0	0.0	0.8362962736286219
3887	False	False	linear	scale	4	ovo	0.001	True	10.0						
3888	True	False	sigmoid	auto	1	ovr	10.0	False	0.5	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
3889	True	False	sigmoid	auto	2	ovo	1.0	True	0.01						
3890	True	True	sigmoid	auto	2	ovr	0.001	True	0.05	0.7586862720455783	0.7288358072353756	0.0	0.0	0.0	0.8457297987304807
3891	False	False	rbf	auto	5	ovr	5.0	True	5.0	0.8609819446189937	0.7319937595978754	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433704338398587
3892	False	False	sigmoid	auto	5	ovo	0.001	True	0.005						
3893	False	False	linear	auto	3	ovr	5.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
3894	True	True	linear	auto	1	ovr	0.0	False	0.5	0.8545808721880105	0.7519844524517542	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8633539965376746
3895	False	True	linear	scale	2	ovr	0.1	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
3896	True	True	poly	scale	1	ovo	10.0	True	5.0						
3897	False	False	linear	auto	1	ovr	0.1	False	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
3898	True	True	sigmoid	scale	3	ovr	0.1	True	0.5	0.7878806920531188	0.5473769053770714	0.4976947497615264	0.5643067479573639	0.4571117561683599	0.7750231696014829
3899	False	False	linear	scale	4	ovr	0.001	True	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
3900	False	True	poly	auto	2	ovr	5.0	False	0.5	0.8554941141971429	0.756893948356091	0.568048215613789	0.8629122257053293	0.5132801161103048	0.8608184552433243
3901	True	True	poly	scale	2	ovr	0.1	True	0.1	0.7787817854300197	0.7143736550208233	0.1495299957285729	1.0	0.08309143686502177	0.8404873485232658
3902	False	False	poly	scale	2	ovo	0.1	False	10.0	0.8545683046374262	0.7064492651328024	0.6019048114561008	0.7405748663101603	0.5324383164005806	0.8313283613408643
