	power_t	penalty	loss	learning_rate	l1_ratio	eta0	epsilon	average	alpha	accuracy	average_precision	f1	precision	recall	roc_auc
5289	0.5	elasticnet	squared_error	invscaling	1.0	1e-05	0.3	True	0.001	0.7586862720455783	0.4645619376237834	0.0	0.0	0.0	0.6403212268522566
5290	0.9	elasticnet	perceptron	constant	0.75	0.0001	0.3	True	0.1	0.3336600896485275	0.15725328618491657	0.11643938910731952	0.08925870465741156	0.17822931785195933	0.2112639236190043
5291	0.57	l2	log	adaptive	0.15	0.01	0.3	False	0.0001	0.8618951866281261	0.7528392080083384	0.6088624415916875	0.8214940404314218	0.5399129172714079	0.8573985346319969
5292	0.1	l2	hinge	constant	0.15	1e-05	0.7	True	0.0001	0.7586862720455783	0.4960256363753438	0.0	0.0	0.0	0.6685164460454299
5293	0.9	elasticnet	modified_huber	invscaling	0.0	0.001	0.5	False	0.0001	0.7586862720455783	0.4486539027574568	0.0	0.0	0.0	0.6290791613478588
5294	0.9	elasticnet	log	optimal	0.45	0.001	0.3	False	1e-05	0.8399731892254201	0.7412701050606424	0.5750217760682156	0.7647591167614587	0.5812772133526851	0.8432677007012084
5295	0.25	elasticnet	squared_error	adaptive	0.15	0.1	0.3	False	0.001	0.8545808721880105	0.7362651579476859	0.5665911809757149	0.8562991100908777	0.5132801161103048	0.8525066885830697
5296	0.1	l1	modified_huber	adaptive	0.3	0.0001	0.5	False	0.001	0.8609819446189938	0.7502287421821263	0.5810897719421771	0.9019885339885342	0.4907837445573294	0.8545512966233584
5297	0.9	l1	squared_hinge	adaptive	0.0	1e-05	0.5	False	0.1	0.7586862720455783	0.7177203187522586	0.0	0.0	0.0	0.8399575078252048
5298	0.5	elasticnet	hinge	constant	0.3	0.01	0.1	True	0.01	0.7687067990448662	0.39814805760145033	0.3590595102170501	0.4537564499484004	0.3132075471698113	0.5779871299421198
5299	0.25	elasticnet	log	optimal	0.0	1e-05	0.9	True	1e-05	0.8628126178207868	0.7558178483617899	0.6083616521808999	0.8633484491357519	0.5361393323657475	0.8564018046059421
5300	0.1	l2	modified_huber	constant	0.0	0.1	0.7	True	1e-05	0.8646349126555235	0.7516833291312962	0.6150494345162024	0.8281515151515151	0.5436865021770683	0.8511296273628621
5301	0.25	elasticnet	perceptron	constant	0.6	0.1	0.2	False	1e-06	0.7915629843743455	0.7005031356296307	0.5408604870306999	0.5139594293001754	0.6226415094339622	0.8292129330092504
5302	0.57	l2	squared_hinge	constant	0.75	1e-05	0.2	True	0.001	0.7586862720455783	0.7015983958049117	0.0	0.0	0.0	0.8253908230891636
5303	0.25	elasticnet	modified_huber	constant	0.9	0.001	0.5	True	0.0001	0.8628042394537305	0.7536777255551084	0.5828244395986331	0.9079526355996943	0.4982583454281567	0.8574470596464231
5304	0.57	elasticnet	perceptron	optimal	0.9	0.1	0.2	True	1e-06	0.8628126178207868	0.7548901472054523	0.6085161670780366	0.8646932234432235	0.5361393323657475	0.8539672478010736
5305	0.25	elasticnet	squared_hinge	constant	0.9	1e-05	0.7	True	0.01	0.7586862720455783	0.7007788718880187	0.0	0.0	0.0	0.8252758494063336
5306	0.5	l1	modified_huber	adaptive	0.75	0.01	0.3	False	1e-06	0.8664613966737882	0.7555269321988224	0.6098886132593997	0.8776597019935028	0.5398403483309144	0.8575747110357248
5307	0.5	l1	squared_hinge	adaptive	0.0	1e-05	0.2	False	1e-06	0.7650789661095053	0.7278606762752934	0.050788840788840786	0.8	0.026415094339622643	0.8446207179953487
5308	0.1	l1	hinge	optimal	0.9	0.001	0.2	False	0.0001	0.8582464077751247	0.7098358296649434	0.6081146480532041	0.799848171152519	0.5250362844702468	0.8207193068354697
5309	0.5	elasticnet	squared_hinge	optimal	0.75	1e-05	0.3	True	0.01	0.8381634619412678	0.7152740578560536	0.6271662955584203	0.6894100291942189	0.6121915820029027	0.8330407260391348
5310	0.5	l1	squared_error	constant	0.45	0.0001	0.2	True	0.01	0.7605127560638432	0.7209319421946342	0.014814814814814814	0.4	0.007547169811320755	0.8320745973735288
5311	0.57	l2	squared_error	optimal	0.0	0.0001	0.2	False	1.0	0.7586862720455783	0.6663613732334516	0.0	0.0	0.0	0.7937896724780107
5312	0.9	elasticnet	squared_error	invscaling	1.0	0.1	0.9	False	1e-06	0.7787775962464916	0.7078512095238729	0.15073858628591574	0.5777777777777777	0.08679245283018869	0.8268999073215941
5313	0.57	elasticnet	squared_hinge	adaptive	0.75	0.0001	0.3	True	0.001	0.855498303380671	0.7492575680102894	0.5407098845943896	0.9404758086073242	0.43410740203193027	0.8535383915924948
5314	0.9	l1	hinge	optimal	0.9	0.001	0.9	False	0.0001	0.8217083490427715	0.6837071139684945	0.5447046563733263	0.7442377703965618	0.5548621190130624	0.814484061062829
5315	0.25	elasticnet	modified_huber	invscaling	0.45	0.1	0.9	False	1e-06	0.8518202002429727	0.7281038862557375	0.6598854788263122	0.7232975835815956	0.6125544267053702	0.8506684211446658
5316	0.5	l1	squared_error	invscaling	0.75	0.0001	0.9	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5317	0.1	l2	modified_huber	invscaling	0.6	1e-05	0.7	True	1e-06	0.7586862720455783	0.5774603332662385	0.0	0.0	0.0	0.7384392431846398
5318	0.57	elasticnet	hinge	invscaling	0.3	0.0001	0.9	True	0.001	0.7586862720455783	0.4524937394693115	0.0	0.0	0.0	0.632030881144316
5319	0.25	l2	squared_error	adaptive	1.0	0.01	0.1	False	0.1	0.8564073562062753	0.7414512910543805	0.5515452968191565	0.9094261460101869	0.4642235123367199	0.8532603563747004
5320	0.5	l2	log	constant	0.15	0.001	0.5	True	0.01	0.8354027899962297	0.7413216850242688	0.4494134473972869	0.9791443850267381	0.3283744557329463	0.8497390141115988
5321	0.1	l2	modified_huber	adaptive	0.6	1e-05	0.5	False	1e-06	0.7650789661095053	0.7276835002591965	0.050788840788840786	0.8	0.026415094339622643	0.8445525206777764
5322	0.25	elasticnet	perceptron	adaptive	0.45	1e-05	0.9	False	0.1	0.5522935779816514	0.562531473900535	0.15588235294117647	0.09680365296803653	0.4	0.7622431671533741
5323	0.57	elasticnet	perceptron	invscaling	1.0	1e-05	0.5	True	1e-06	0.8454568304637426	0.7317113183457952	0.6157097692548028	0.7138532336011327	0.5779390420899854	0.8534242922342491
5324	0.1	elasticnet	squared_error	optimal	0.6	0.001	0.2	False	0.01	0.5832348875204223	0.40920857805328303	0.3967073746909919	0.3098867978031827	0.5674891146589259	0.615409970797559
5325	0.25	elasticnet	hinge	adaptive	0.15	0.01	0.1	False	1e-06	0.8609735662519375	0.759855233260813	0.5766935354282745	0.8870701581027667	0.5095065312046445	0.8614645811110917
5326	0.5	l1	squared_hinge	optimal	0.45	0.001	0.7	True	1e-06	0.8655565330317122	0.760279044052616	0.6192463579398064	0.8687465800273598	0.5437590711175617	0.8594024865791177
5327	0.25	l1	squared_error	invscaling	0.15	0.1	0.1	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5328	0.5	l2	squared_hinge	constant	0.9	0.1	0.1	False	0.0001	0.7851283984751372	0.6339488442166589	0.5324277644073724	0.5328369845287139	0.5891146589259797	0.774002395649361
5329	0.9	l1	perceptron	adaptive	1.0	1e-05	0.5	False	1e-06	0.8016337815759709	0.6770684451659256	0.5908192524321556	0.6776495681110168	0.6194484760522496	0.8122829489219578
5330	0.1	l2	log	invscaling	0.6	0.1	0.7	False	0.0001	0.8463784508399315	0.7441348549294602	0.6210649467526623	0.7552014652014652	0.6079825834542816	0.8588337384370573
5331	0.57	l1	log	adaptive	0.45	1e-05	0.9	True	1e-05	0.7586862720455783	0.4979518652099074	0.0	0.0	0.0	0.6739534334726425
5332	0.1	elasticnet	hinge	constant	0.75	1e-05	0.3	False	0.1	0.7586862720455783	0.5170884897053771	0.0	0.0	0.0	0.6810459545001486
5333	0.1	l1	perceptron	optimal	0.6	0.0001	0.5	True	0.01	0.3199614595115412	0.15930606848535284	0.18567433325220858	0.1295236336407108	0.33759071117561684	0.2426294437546995
5334	0.5	l1	modified_huber	adaptive	0.6	0.1	0.3	False	0.0001	0.863721670646391	0.7437058818852131	0.6075133784313347	0.8618929124835606	0.5436139332365747	0.853356969241261
5335	0.9	elasticnet	hinge	constant	0.45	1e-05	0.1	True	0.0001	0.7586862720455783	0.49602586098472845	0.0	0.0	0.0	0.6685850805252942
5336	0.57	l2	modified_huber	constant	0.3	0.0001	0.2	False	0.1	0.8564115453898035	0.7495415272831792	0.5534816301293206	0.9173611111111111	0.4567489114658926	0.8539073565670521
5337	0.25	l2	squared_hinge	adaptive	1.0	1e-05	0.9	True	0.01	0.7586862720455783	0.7073909371055168	0.0	0.0	0.0	0.8292378512599019
5338	0.1	l2	perceptron	constant	0.6	0.0001	0.2	True	0.01	0.8701185538938461	0.7565468619322637	0.6243967623630763	0.8868098031001257	0.5474600870827286	0.8556280273488731
5339	0.1	l2	perceptron	optimal	0.45	0.1	0.5	False	1.0	0.7550123580914079	0.5171112825804053	0.40771968792556984	0.5363180827886709	0.3856313497822932	0.7284658226520013
5340	0.57	l2	squared_error	adaptive	0.0	0.01	0.1	False	1.0	0.7586862720455783	0.7289111358772364	0.0	0.0	0.0	0.8443203875006556
5341	0.25	l2	squared_error	invscaling	0.6	0.01	0.7	False	0.1	0.8564073562062753	0.7376702336491159	0.5515452968191565	0.9094261460101869	0.4642235123367199	0.849199555843111
5342	0.5	l2	hinge	optimal	0.45	0.1	0.1	True	1e-05	0.8673788278664489	0.7536257906237447	0.6217832821372806	0.8716859630976611	0.551233671988389	0.8542465945057443
5343	0.25	l2	hinge	invscaling	0.6	0.01	0.9	False	0.01	0.8600603242428051	0.7499503933873919	0.5743847331194722	0.886780303030303	0.505732946298984	0.8577097941839928
5344	0.25	l1	log	adaptive	0.0	1e-05	0.3	True	1e-05	0.7586862720455783	0.49793902988709904	0.0	0.0	0.0	0.6739307010334517
5345	0.1	l2	squared_hinge	invscaling	0.6	1e-05	0.9	True	1e-06	0.7586862720455783	0.5773028754245185	0.0	0.0	0.0	0.738348313427877
5346	0.57	l2	squared_hinge	adaptive	0.9	0.0001	0.9	False	1e-06	0.8609819446189938	0.7507580543531046	0.5810897719421771	0.9019885339885342	0.4907837445573294	0.8552813576512145
5347	0.9	l2	perceptron	constant	0.15	0.001	0.7	True	1e-06	0.8618993758116542	0.7512822926304461	0.6074115174822154	0.8584408042596194	0.5361393323657475	0.8559244233829368
5348	0.57	elasticnet	modified_huber	adaptive	0.45	0.0001	0.2	True	1e-05	0.8554983033806712	0.748454704708655	0.535931154920702	0.939251399941055	0.4341074020319303	0.8532398097469704
5349	0.57	l1	squared_error	adaptive	0.6	0.001	0.7	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5350	0.57	l1	squared_hinge	optimal	0.45	0.0001	0.2	False	1e-06	0.7541242511834443	0.6607018818459537	0.4774445744501598	0.5868540965207631	0.5515239477503628	0.8191424624477592
5351	0.1	l1	modified_huber	adaptive	0.15	0.001	0.2	True	0.1	0.5155334925223073	0.17250799659270846	0.08451328365121469	0.0806694707210551	0.09470246734397678	0.30401358700403935
5352	0.57	l1	squared_error	adaptive	0.6	1e-05	0.2	False	0.1	0.7586862720455783	0.49575742855628563	0.0	0.0	0.0	0.6573137251473238
5353	0.25	l1	squared_hinge	constant	0.45	0.001	0.7	False	1e-05	0.8609777554354656	0.7527158434453914	0.58281633938311	0.8890536130536131	0.5058055152394775	0.856142130204417
5354	0.1	l2	modified_huber	invscaling	0.15	1e-05	0.1	True	0.0001	0.7586862720455783	0.5774748771210773	0.0	0.0	0.0	0.7384851452253136
5355	0.1	l2	hinge	optimal	1.0	0.01	0.7	True	0.0001	0.8628126178207868	0.7525437905584621	0.6078143162164167	0.8672816399286987	0.532365747460087	0.8542365397730254
5356	0.1	l2	squared_error	constant	0.15	0.001	0.3	True	0.1	0.8390557580327596	0.7406946261550605	0.4701357833157943	0.949165120593692	0.3698838896952104	0.8507982583454281
5357	0.1	l2	modified_huber	adaptive	0.6	0.01	0.7	False	1e-06	0.8682878806920531	0.7505666628180021	0.6165730068251076	0.8799448942869995	0.5473875181422352	0.8559567733925544
5358	0.9	elasticnet	hinge	constant	0.6	0.001	0.1	False	1e-05	0.8600603242428051	0.7479201556894391	0.5743847331194722	0.886780303030303	0.505732946298984	0.8563598370258976
5359	0.25	l1	perceptron	invscaling	0.9	0.01	0.2	True	0.0001	0.8628084286372586	0.7571900171218668	0.5999245301632714	0.8682243682243682	0.5322931785195936	0.8536148949936173
5360	0.1	l2	squared_hinge	adaptive	0.45	0.001	0.9	False	0.0001	0.8628084286372586	0.7524112121513219	0.5941072113540466	0.8904451225928653	0.5134252539912917	0.8568267263538916
5361	0.5	l1	log	constant	0.9	0.01	0.7	False	0.1	0.7586862720455783	0.2944039910576436	0.0	0.0	0.0	0.5397384895168482
5362	0.9	l2	hinge	adaptive	0.3	1e-05	0.3	False	0.001	0.7586862720455783	0.5668509245087748	0.0	0.0	0.0	0.7267521464668543
5363	0.5	elasticnet	hinge	constant	0.45	1e-05	0.5	True	0.1	0.7586862720455783	0.41393446572377784	0.0	0.0	0.0	0.5982640285379545
5364	0.5	l2	log	constant	0.45	0.001	0.7	True	0.0001	0.8463658832893468	0.7438798167631158	0.49972383053028213	0.9603333333333334	0.38127721335268505	0.8513508314826795
5365	0.25	elasticnet	log	invscaling	0.0	0.1	0.1	False	1e-05	0.8637300490134473	0.7519654071778324	0.624749633786033	0.8273440069270123	0.5589259796806967	0.8573714305698849
5366	0.1	elasticnet	modified_huber	adaptive	0.3	0.001	0.5	True	0.1	0.7230446985882452	0.2632502651814631	0.15798458084067393	0.3030497280497281	0.1132801161103048	0.492336982181265
5367	0.1	l2	log	optimal	0.9	0.0001	0.7	True	1e-06	0.865552343848184	0.7489282116310092	0.6142984017910327	0.8720406976744186	0.5399129172714079	0.8537403605714585
5368	0.25	l2	perceptron	optimal	0.9	0.0001	0.7	True	0.1	0.8472875036655356	0.7240416134162325	0.5386072951896145	0.8624559548978153	0.4305515239477503	0.8399509503908231
5369	0.1	l2	hinge	constant	0.9	1e-05	0.3	False	0.1	0.7586862720455783	0.5621656025796421	0.0	0.0	0.0	0.7236705894696347
5370	0.57	l2	squared_error	invscaling	1.0	0.1	0.9	False	0.001	0.8582338402245402	0.7289890820964089	0.5696228283575675	0.8861601479915434	0.49818577648766327	0.8479125500550826
5371	0.9	l1	squared_hinge	constant	0.6	1e-05	0.1	False	1e-05	0.7650789661095053	0.7279766125051182	0.050788840788840786	0.8	0.026415094339622643	0.8445778760907199
5372	0.5	l1	squared_error	optimal	0.15	1e-05	0.7	False	1e-06	0.43055590465418286	0.2432851702169442	0.23501756778664512	0.17234756104128754	0.4206095791001451	0.4546304229982338
5373	0.57	elasticnet	squared_hinge	adaptive	0.9	0.001	0.7	False	0.0001	0.8618951866281261	0.7525334032333816	0.5904720279720278	0.8895220456697885	0.5096516690856313	0.8574418136989177
5374	0.1	l2	log	constant	0.9	1e-05	0.1	False	0.001	0.7586862720455783	0.515131247999364	0.0	0.0	0.0	0.68965674016822
5375	0.9	elasticnet	squared_hinge	adaptive	0.0	1e-05	0.5	False	1.0	0.7586862720455783	0.7104309499511036	0.0	0.0	0.0	0.8322682602689422
5376	0.25	l1	modified_huber	adaptive	1.0	0.1	0.2	True	1e-05	0.8692053118847136	0.753711575467481	0.6285862598176402	0.8661096136567835	0.5663280116110305	0.8561233322258556
5377	0.1	elasticnet	log	constant	0.6	0.0001	0.3	True	1e-05	0.7586862720455783	0.6795615331356534	0.0	0.0	0.0	0.814575427981884
5378	0.5	l2	hinge	constant	0.15	0.1	0.7	True	0.001	0.8609861338025219	0.7546313504501427	0.5902747159160037	0.885027586592804	0.5059506531204645	0.8555279171839754
5379	0.5	elasticnet	squared_error	adaptive	0.15	0.001	0.5	True	1e-05	0.8600603242428051	0.7329748353038965	0.5743847331194722	0.886780303030303	0.505732946298984	0.850425796072534
5380	0.9	l1	modified_huber	invscaling	1.0	0.01	0.2	False	1e-06	0.7586862720455783	0.5678168837397687	0.0	0.0	0.0	0.7440436637697379
5381	0.57	l2	squared_hinge	constant	0.45	1e-05	0.9	False	1.0	0.7586862720455783	0.7087673569781817	0.0	0.0	0.0	0.8312251910399215
5382	0.5	elasticnet	perceptron	constant	1.0	1e-05	0.3	False	1.0	0.6554899250136148	0.2413137279544217	0.07794117647058824	0.048401826484018265	0.2	0.5
5383	0.5	elasticnet	hinge	invscaling	0.15	1e-05	0.5	True	0.001	0.7586862720455783	0.46399857515647563	0.0	0.0	0.0	0.6383692972178991
5384	0.25	l1	perceptron	adaptive	0.6	0.1	0.5	True	0.01	0.3364333291441498	0.15656822727019762	0.12880553103192005	0.09355946383279157	0.20899854862119013	0.2223394302901009
5385	0.25	l2	hinge	adaptive	0.15	0.0001	0.3	True	1e-05	0.7596037032382388	0.7292755205453104	0.007547169811320756	0.2	0.0038461538461538464	0.8396982705859722
5386	0.5	elasticnet	squared_error	adaptive	1.0	0.01	0.7	True	0.001	0.8554941141971429	0.7240354552307444	0.5679897823743164	0.8632991100908777	0.5132801161103048	0.8334280518299613
5387	0.9	elasticnet	hinge	invscaling	0.9	1e-05	0.9	False	0.0001	0.7586862720455783	0.43876493070563044	0.0	0.0	0.0	0.6323954744959519
5388	0.57	elasticnet	perceptron	constant	0.45	1e-05	0.3	False	0.0001	0.7952159524108751	0.6832963763707761	0.5757110044711078	0.6658150106131603	0.611611030478955	0.832513945477119
5389	0.9	l1	hinge	adaptive	0.9	0.0001	0.9	True	1e-06	0.7596037032382388	0.7310545877096348	0.007547169811320756	0.2	0.0038461538461538464	0.8407706296885656
5390	0.25	l1	hinge	constant	0.15	1e-05	0.9	True	0.01	0.7586862720455783	0.48455944106580084	0.0	0.0	0.0	0.6575095738541976
5391	0.25	elasticnet	hinge	invscaling	0.6	0.0001	0.7	False	0.1	0.7586862720455783	0.4928560238883285	0.0	0.0	0.0	0.6598282826516516
5392	0.1	l1	modified_huber	adaptive	0.3	0.0001	0.2	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5393	0.9	l2	squared_hinge	adaptive	0.0	0.1	0.9	False	0.0001	0.8052741820619161	0.6767376925393587	0.5904978658211878	0.6016780866775159	0.634687953555878	0.8129163970832533
5394	0.9	elasticnet	log	constant	0.0	1e-05	0.5	False	0.001	0.7586862720455783	0.515131247999364	0.0	0.0	0.0	0.68965674016822
5395	0.57	l2	squared_error	adaptive	0.6	1e-05	0.9	False	0.0001	0.7586862720455783	0.6171903851676962	0.0	0.0	0.0	0.7705426932694494
5396	0.1	l2	squared_error	constant	1.0	1e-05	0.5	True	0.001	0.7586862720455783	0.557632385098021	0.0	0.0	0.0	0.7227433682480285
5397	0.57	l1	perceptron	invscaling	0.75	1e-05	0.5	True	0.1	0.3171840308323908	0.15854560862426223	0.12134504465130129	0.09101918509166138	0.19753265602322206	0.21770332418206934
5398	0.25	l2	modified_huber	adaptive	0.75	0.001	0.7	True	1e-06	0.8582380294080684	0.7530419202030509	0.5734346160661951	0.8852855924978688	0.49448476052249635	0.8582370119083007
5399	0.57	l2	hinge	optimal	0.15	1e-05	0.3	True	1.0	0.7586862720455783	0.7206659698362848	0.0	0.0	0.0	0.8340636858027175
5400	0.25	l2	log	invscaling	0.75	1e-05	0.3	True	0.01	0.7586862720455783	0.45540800675243814	0.0	0.0	0.0	0.63441735009705
5401	0.5	elasticnet	squared_hinge	constant	1.0	0.001	0.2	False	0.1	0.8564073562062754	0.7497783551772528	0.5618652525999919	0.8838874207188161	0.4906386066763425	0.8516881021910574
5402	0.9	l2	perceptron	adaptive	0.3	0.1	0.5	True	0.0001	0.8609903229860499	0.7474401848611849	0.618108275346752	0.8375491949910554	0.5588534107402032	0.8510526867994475
5403	0.1	l1	hinge	constant	0.45	0.1	0.9	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5404	0.57	l1	hinge	optimal	0.45	0.1	0.2	True	0.0001	0.8609777554354656	0.7059045510112699	0.5842151573008576	0.8535353535353536	0.47953555878084186	0.8072542710755941
5405	0.57	l1	squared_hinge	optimal	0.9	1e-05	0.2	False	0.001	0.8034518872271793	0.6555157397080513	0.589192689158899	0.6064829504279531	0.6159651669085632	0.8030374036057146
5406	0.9	l2	perceptron	invscaling	0.9	0.0001	0.5	False	0.0001	0.8116501193917307	0.6876038450806405	0.6106521207149227	0.6101177737243311	0.6239477503628448	0.8274214419361045
5407	0.9	l2	perceptron	optimal	1.0	0.001	0.9	True	1e-06	0.8637258598299191	0.7529700037841037	0.6140357040157899	0.8581348637015782	0.5474600870827285	0.8568905520485425
5408	0.25	l2	modified_huber	adaptive	0.9	0.01	0.9	False	0.001	0.8692011227011853	0.7544082653238957	0.6170520242809399	0.8844980343836178	0.5473875181422352	0.8572555825624706
5409	0.9	l2	perceptron	invscaling	0.9	0.001	0.7	False	1.0	0.7888023124293075	0.6748705393809054	0.5807134075939209	0.5519922707889126	0.6275036284470247	0.8173317362337593
5410	0.1	elasticnet	log	optimal	1.0	0.001	0.7	True	0.001	0.8134766034099954	0.5806112060618898	0.4423227758159052	0.5741797283176593	0.3622641509433962	0.6944795145749907
5411	0.1	l2	squared_hinge	adaptive	0.0	1e-05	0.9	False	0.0001	0.7650789661095053	0.727850466359423	0.050788840788840786	0.8	0.026415094339622643	0.8446207179953487
5412	0.9	l1	squared_hinge	constant	0.15	0.1	0.7	True	1.0	0.308001340538729	0.1578495172655569	0.1309204435895837	0.09682480420583117	0.22039187227866472	0.21727097067515344
5413	0.9	l2	hinge	optimal	0.75	0.01	0.9	False	1e-05	0.8408822420510242	0.6911485055311208	0.5243273057264175	0.8515913651565825	0.44535558780841794	0.8186576494657878
5414	0.25	l2	hinge	optimal	0.3	0.1	0.7	False	0.0001	0.8554983033806712	0.7073313008800277	0.5524267056772335	0.925124789861632	0.4492017416545718	0.8107004214244495
